occurrence_id,paper_key,title,year,object_name,alternate_object_names,ra_deg,dec_deg,classification,candidate_quality,population_tier,primary_flag,region,table_role,source_url,retrieval_status,notes,input_dataset
OCC-00086,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,FHO20 / [RGS2011] 205413.74+442432.4,,313.5572500000,44.4090000000,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00087,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,FHO21 / [RGS2011] 205424.41+444817.3,,313.6017083300,44.8048055600,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00088,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,FHO22 / [RGS2011] 205445.66+444341.8,,313.6902500000,44.7282777800,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00089,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,FHO23 / [RGS2011] 205446.61+441205.7,,313.6942083300,44.2015833300,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00090,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,FHO25 / [RGS2011] 205503.01+441051.9,,313.7625416700,44.1810833300,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00091,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,CP200517 / [RGS2011] 205534.30+432637.1,,313.8929166700,43.4436388900,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00092,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,FHO27 / [RGS2011] 205801.36+434520.5,,314.5056666700,43.7556944400,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00093,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,FHO28 / [RGS2011] 205825.55+435328.6,,314.6064583300,43.8912777800,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00094,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,NSV25414 / [RGS2011] 205905.98+442655.9,,314.7749166700,44.4488611100,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00095,findeisen2013,Disk-related Bursts and Fades in Young Stars,2013,FHO30 / [RGS2011] 205906.69+441823.7,,314.7778750000,44.3065833300,fader,published_candidate,broad_yso_dimming_event,yes,,,https://arxiv.org/abs/1303.3629,complete,Broad fade phenomenology; not every source is necessarily a classical inner-disk dipper.,yso_dipper_occurrences
OCC-00096,rodriguez2013,Occultation of the T Tauri Star RW Aurigae A by Its Tidally Disrupted Disk,2013,RW Aur A,,76.9565250000,30.4014388889,long tidal-arm disk occultation,author_vetted_single_object,broad_long_deep_occultation_inventory,yes,Taurus,single_object_discovery,https://arxiv.org/abs/1308.2017,complete,J2000 system coordinate printed in the paper; unresolved/system-level coordinate for the A/B pair.,manual_single_object_discovery
OCC-00097,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-001171 / 2MASS J06393398+0949208,,99.8915833300,9.8224444400,optical=D; infrared=S,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00098,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-001131 / 2MASS J06393441+0954512,,99.8933750000,9.9142222200,optical=QPD; infrared=S,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00099,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-001140 / 2MASS J06394147+0946196,,99.9227916700,9.7721111100,optical=QPD; infrared=QPS,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00100,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-001308 / 2MASS J06395924+0927245,,99.9968333300,9.4568055600,optical=QPD; infrared=QPS,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00101,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000985 / 2MASS J06401515+1001578,,100.0631250000,10.0327222200,optical=D; infrared=QPS,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00102,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-001038 / 2MASS J06402262+0949462,,100.0942500000,9.8295000000,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00103,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-001144 / 2MASS J06402309+0927423,,100.0962083300,9.4617500000,optical=D; infrared=S,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00104,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000462 / 2MASS J06404218+0933374,,100.1757500000,9.5603888900,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00105,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000811 / 2MASS J06404321+0947072,,100.1800416700,9.7853333300,optical=QPD; infrared=QPS,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00106,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000314 / 2MASS J06404459+0932261,,100.1857916700,9.5405833300,optical=QPD; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00107,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000297 / 2MASS J06404516+0928444,,100.1881666700,9.4790000000,optical=D; infrared=D,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00108,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000498 / 2MASS J06404750+0949289,,100.1979166700,9.8246944400,optical=QPD; infrared=U,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00109,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000296 / 2MASS J06405059+0954573,,100.2107916700,9.9159166700,optical=QPD; infrared=U,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00110,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000525 / 2MASS J06405118+0944461,,100.2132500000,9.7461388900,optical=QPD; infrared=N,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00111,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000456 / 2MASS J06405154+0943242,,100.2147500000,9.7233888900,optical=QPD; infrared=QPS,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00112,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000566 / 2MASS J06405275+0943004,,100.2197916700,9.7167777800,optical=U; infrared=D,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00113,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000342 / 2MASS J06405573+0946456,,100.2322083300,9.7793333300,optical=D; infrared=D,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00114,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000126 / 2MASS J06405783+0941201,,100.2409583300,9.6889166700,optical=D; infrared=U,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00115,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000441 / 2MASS J06405809+0936533,,100.2420416700,9.6148055600,optical=QPD; infrared=QPD,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00116,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000325 / 2MASS J06405934+0955201,,100.2472500000,9.9222500000,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00117,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000021 / 2MASS J06405944+0959454,,100.2476666700,9.9959444400,optical=QPD; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00118,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000250 / 2MASS J06410050+0945031,,100.2520833300,9.7508611100,optical=QPD; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00119,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000660 / 2MASS J06410051+0929159,,100.2521250000,9.4877500000,optical=QPD; infrared=QPD,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00120,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000650 / 2MASS J06410098+0932444,,100.2540833300,9.5456666700,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00121,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000433 / 2MASS J06410111+0934522,,100.2546250000,9.5811666700,optical=QPD; infrared=U,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00122,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000379 / 2MASS J06410497+0950460,,100.2707083300,9.8461111100,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00123,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000358 / 2MASS J06410673+0947275,,100.2780416700,9.7909722200,optical=QPD; infrared=U,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00124,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000242 / 2MASS J06411185+0926314,,100.2993750000,9.4420555600,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00125,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000619 / 2MASS J06411475+0934134,,100.3114583300,9.5703888900,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00126,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000423 / 2MASS J06411485+0925550,,100.3118750000,9.4319444400,optical=D; infrared=D,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00127,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000717 / 2MASS J06411511+0926443,,100.3129583300,9.4456388900,optical=QPD; infrared=QPS,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00128,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000183 / 2MASS J06411650+0926082,,100.3187500000,9.4356111100,optical=U; infrared=QPD,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00129,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000667 / 2MASS J06412878+0938388,,100.3699166700,9.6441111100,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00130,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000681 / 2MASS J06413111+0926582,,100.3796250000,9.4495000000,optical=D; infrared=U,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00131,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000168 / 2MASS J06414287+0925084,,100.4286250000,9.4190000000,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00132,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000676 / 2MASS J06414780+0934096,,100.4491666700,9.5693333300,optical=D; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00133,cody2014,CSI 2264: Simultaneous Optical and Infrared Light Curves of Young Disk-bearing Stars in NGC 2264,2014,CSI Mon-000056 / 2MASS J06415315+0950474,,100.4714583300,9.8465000000,optical=QPD; infrared=L,published_candidate,young_star_dipper,yes,,,https://cdsarc.cds.unistra.fr/ftp/J/AJ/147/82/,complete,,yso_dipper_occurrences
OCC-00134,quillen2014,Variability in the 2MASS Calibration Fields: A Search for Transient Obscuration Events,2014,2MASS J07004330+4828115,,105.1804166667,48.4698611111,unclassified red-dimming candidate,published_candidate,broad_dimming_event_candidate,yes,,,https://arxiv.org/abs/1402.1198,retrieved_all,,root_occurrences
